lon lat veast_eu vnorth_eu seast snorth covassumed0 types names studies
118.59600 24.77500 33.27792 -12.39551 0.96265 0.98029 0 GNSS f020_qz03 hao19(hao19)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
110.68600 35.59800 32.62748 -10.15737 0.56994 0.59935 0 GNSS d033 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_zhao17(zhao17)_zheng17(zheng17)
108.97300 35.66500 32.36976 -9.65529 1.08712 0.79590 0 GNSS d377 hao21(hao21)_kreemer14(Liang_JGR_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
93.14600 29.94000 49.55279 9.36941 0.83621 0.75630 0 GNSS j022 hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
86.96700 28.39200 37.76038 24.23170 0.50585 0.49198 0 GNSS j031_jb54 hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
82.51200 43.78800 30.04332 6.03641 0.62878 1.41483 0 GNSS i046 hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
78.68000 29.84800 37.57289 33.99612 1.86908 1.46589 0 GNSS lan2_lans jade14(jade14)_kreemer14(Banerjee_GRL_2008)_kreemer14(Paul_GRL_2001)_wang17(wang17)_zhang24(wang21)
78.15500 30.34200 34.67979 33.66533 1.07237 0.82215 0 GNSS dhau_dhou kreemer14(Banerjee_GRL_2008)_rui19(Banerjee_GRL_2008)_wang17(wang17)_zhang24(wang21)
103.22200 22.77100 32.87445 -9.24595 0.97819 0.83898 0 GNSS h173 hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)
73.82400 42.32000 28.34386 3.92393 0.43761 0.46053 0 GNSS tus4 dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Ischuk_JGR_2013)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)
73.55500 42.20600 28.94033 5.61917 0.51462 0.52824 0 GNSS suu4 dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Ischuk_JGR_2013)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)
77.90600 37.25800 25.87257 20.99140 1.23857 1.06448 0 GNSS keli dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_wang17(wang17)_wangshen20(wangshen20)_zhou16(Zubovich_Tectonics_2010)
73.68600 40.63700 26.09471 9.93373 0.60920 0.61105 0 GNSS jlk4 dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_zhou16(Zubovich_Tectonics_2010)
73.79600 39.65400 29.59287 12.04095 0.84803 0.73180 0 GNSS ikz4 dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_zhou16(Zubovich_Tectonics_2010)
73.53800 40.07500 29.67455 9.75010 0.84609 0.84867 0 GNSS ask4 dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_zhou16(Zubovich_Tectonics_2010)
73.82100 38.50300 22.98238 22.43782 0.75210 0.90648 0 GNSS akba dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_zhou16(Zubovich_Tectonics_2010)
73.79600 38.13700 22.76109 24.25588 0.76971 0.92191 0 GNSS murg dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_zhou16(Zubovich_Tectonics_2010)
37.22001 38.17898 11.87701 20.84305 0.44069 0.44578 0 GNSS elbi aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Aktug_JGeodyn_2012b)_kreemer14(Reilinger_GJI_2011)_kurt22(kurt22)_palano13(Reilingeretal2006)
34.85755 29.78230 24.46968 20.12190 0.42015 0.44082 0 GNSS sag0_sguv hamiel21(hamiel21)_kreemer14(Lebeon_JGR_2008)_kreemer14(Sadeh_JGR_2012)_masson15(masson15)_palano13(LeBeonetal2008)_palano13(Sadehetal2012)
