lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
101.74354 38.30140 4.34795 1.59776 -0.19119 0.76429 0.68284 0.98060 0 0 0 g058
102.10825 38.28037 4.00360 1.01617 -0.34452 0.77944 0.63970 1.69320 0 0 0 g060
102.64424 37.78121 4.73244 1.33949 0.16727 0.73246 0.62869 0.60524 0 0 0 g063
102.31710 37.95821 4.73630 1.38791 -0.27090 0.66541 0.63199 0.74794 0 0 0 g064
102.97886 37.14827 7.96891 1.69030 0.10502 0.76215 0.61143 0.81135 0 0 0 g073
104.15687 35.88296 8.12823 0.82991 -0.11619 0.93215 0.71309 1.52608 0 0 0 g104
102.78749 35.87536 9.09226 2.10810 0.81715 1.02558 0.68234 1.20172 0 0 0 g105
102.81230 35.26242 8.67162 1.98724 0.02977 1.08691 0.64250 1.05292 0 0 0 g113
102.31836 38.70449 3.22062 0.73258 0.36812 0.71240 0.62268 0.50442 0 0 0 g134
101.14178 38.92862 2.74986 1.47828 0.01729 0.81275 0.67185 1.09049 0 0 0 g141
105.38028 35.14083 6.29118 -2.07962 0.95300 1.07140 0.99331 1.28640 0 0 0 g029
102.83166 27.99946 8.01439 -6.13036 0.17097 1.17146 1.39728 1.26472 0 0 0 leve
100.75419 26.67991 7.68505 -11.61555 -0.61675 1.78610 0.86238 1.23634 0 0 0 leve
12.57781 43.35012 0.18507 2.53169 -0.10380 0.77098 0.66893 1.24948 0 0 0 gub2
101.61277 34.71652 9.93234 3.64053 0.26104 1.00780 0.63312 0.93691 0 0 0 j001
115.89248 39.60861 3.43273 -1.00720 2.00489 0.82521 0.76025 0.87415 0 0 0 bjfs
78.01347 30.32905 4.76469 32.98494 1.57966 0.87869 1.30841 1.43331 0 0 0 wih2
81.20069 29.47417 4.24056 26.70674 2.24535 1.65368 0.73245 1.90858 0 0 0 byna
74.75109 42.99850 -1.21279 0.84471 0.37451 0.61649 0.21214 0.70501 0 0 0 chum
69.29500 41.32792 -1.93037 0.83256 0.12615 0.91988 0.56551 0.33245 0 0 0 tash
88.56910 27.36548 10.92280 30.57331 -4.44524 1.56220 1.89436 1.52000 0 0 0 gbsk
