lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
110.28900 37.46200 5.02178 -1.72289 0.59008 0.39479 0 d373
110.96400 36.97700 4.19622 -1.28090 0.51945 0.48080 0 d374
111.37900 36.64300 4.83064 -1.81481 0.41911 0.33303 0 d376
110.75100 42.93200 2.44681 -1.74378 0.44518 0.47945 0 e384
112.72300 42.74300 2.25712 -1.37028 0.41182 0.71228 0 e386
111.22800 41.82700 2.48597 -1.16296 0.38567 0.38732 0 e397
110.35500 33.19600 5.59812 -2.25839 0.42165 0.34812 0 f355
110.59200 32.08400 5.59658 -2.04392 0.38885 0.31276 0 f412
112.31700 31.05200 6.22276 -2.10148 0.62194 0.36973 0 f429
113.27100 39.93400 3.33991 -1.06440 0.31060 0.39739 0 s002
112.99800 39.88200 3.04989 -1.45326 0.48003 0.25948 0 s003
113.77600 39.88300 3.89223 -1.41515 0.30770 0.20747 0 s005
113.05100 39.52200 3.47619 -2.14294 0.37583 0.21291 0 s006
112.50400 39.40900 3.59811 -1.48565 0.22246 0.18775 0 s007
113.05400 39.05300 3.66511 -1.76734 0.21569 0.29729 0 s009
112.52400 38.45700 3.97781 -1.78947 0.31637 0.21991 0 s012
113.37500 38.73900 3.61117 -2.24063 0.26178 0.19188 0 s013
113.02700 38.39200 3.69648 -2.10358 0.24546 0.25518 0 s014
112.74100 38.58800 3.87064 -2.07715 0.17407 0.20190 0 s015
112.39700 37.96600 4.10036 -1.70451 0.38661 0.41896 0 s017
112.32300 37.64200 4.08249 -1.67348 0.39780 0.20930 0 s018
111.50100 37.35700 4.19663 -1.38326 0.25962 0.28372 0 s019
112.82900 37.42500 3.62577 -1.70674 0.30815 0.19942 0 s022
112.25100 37.05200 3.85497 -0.70848 0.19372 0.37834 0 s024
111.69900 36.81800 4.30536 -1.55149 0.26594 0.35686 0 s025
111.88300 36.61600 4.26478 -2.12746 0.32294 0.18073 0 s026
111.80900 36.30400 4.79143 -2.00561 0.32823 0.26714 0 s027
111.09400 35.89500 5.03307 -1.97502 0.24996 0.15503 0 s030
110.54600 35.63300 4.69909 -1.82960 0.42215 0.79127 0 s032
111.53400 35.43200 4.63792 -1.93051 0.29789 0.48744 0 s034
112.81700 38.30700 3.81727 -2.15775 0.27060 0.31055 0 s035
110.78200 35.33400 4.57308 -1.48643 0.26165 0.19436 0 s036
110.88800 34.83000 4.67134 -2.08197 0.25517 0.17837 0 s039
108.77500 33.84900 6.10010 -1.96912 0.25409 0.21225 0 sn05
109.28400 34.12500 4.85280 -1.99238 0.45814 0.32818 0 sn07
109.35600 34.45200 5.44231 -2.31739 0.44532 0.41249 0 sn08
109.17600 34.78400 5.24559 -2.02351 0.32886 0.74286 0 sn09
109.52700 34.58500 4.99730 -1.91686 0.31637 0.30538 0 sn10
110.12200 34.92000 4.92664 -2.18920 0.28593 0.30285 0 sn12
110.52000 35.55600 5.26017 -2.07106 0.47317 0.19673 0 sn13
78.70400 33.19100 -1.60945 17.72050 2.95059 1.11407 0 muth
80.20000 30.20000 0.89528 24.81050 1.59393 2.39159 0 lilm
74.81417 34.10750 0.43354 28.79678 1.97020 1.98824 0 uoka
73.44387 33.12208 1.98905 28.48969 0.81911 1.03829 0 pk34
73.06403 33.67499 0.92262 27.25210 0.91779 0.25564 0 ps01
74.68900 36.31200 -3.95067 24.42674 1.44102 2.75619 0 pk24
72.95418 31.75459 1.53917 30.59542 0.62481 1.12342 0 chin
73.93535 33.93006 -0.17438 29.15046 0.66250 1.03006 0 dhul
72.79231 31.85637 1.77772 30.36196 0.77831 0.80132 0 lali
71.93300 34.57200 2.15290 26.92566 1.75429 0.68595 0 mala
73.39150 33.89516 -2.23830 27.38541 1.64505 1.04091 0 mure
71.85200 35.27200 -1.72339 22.37778 1.02815 1.77945 0 qlnd
73.75244 33.87085 -0.19864 30.16041 1.56340 1.03990 0 rawl
72.47233 32.26306 1.50170 31.10037 0.74955 0.36428 0 spur
49.42600 40.02500 5.09926 2.56435 1.35518 0.88881 0 shik
49.23700 39.81800 3.31534 6.96036 1.89265 1.80581 0 khid
49.12000 41.06600 0.19573 0.97358 0.89052 1.16499 0 siye
48.71700 39.49700 4.83659 12.48872 0.58070 0.71785 0 blvr
47.15700 38.98400 4.88082 12.20030 2.53498 1.59335 0 pirm
46.60300 38.17800 2.10835 10.96987 1.67707 2.74552 0 varz
44.42800 38.48900 -1.25980 13.08054 1.72278 1.62303 0 ghot
44.19000 41.18500 1.29431 4.81513 0.69545 1.09519 0 kiz0
26.08200 39.50100 -21.63874 -9.22137 0.95227 0.95283 0 aman
27.21400 40.17100 -20.81234 -9.12682 0.88680 0.89034 0 arak
26.91000 40.02900 -20.53464 -8.73385 0.89456 0.89121 0 bah1
26.31700 39.78500 -20.86959 -9.32447 0.91426 0.96374 0 ezin
28.77900 40.16700 -21.23926 -2.59690 0.89243 0.90037 0 haga
26.15700 39.73100 -21.69324 -9.30291 0.89486 0.90705 0 kest
26.21600 39.72600 -21.93532 -9.74319 0.91023 0.94267 0 krke
27.48600 37.81800 -20.45408 -19.06722 0.91025 0.85115 0 soke
106.49400 50.73700 0.58385 -1.37766 1.11287 0.95107 0 kiat
104.89300 51.84700 -1.57259 0.14027 1.10462 1.00394 0 list
106.01500 51.17100 0.32743 -1.71017 0.95790 0.95879 0 udun
22.55950 38.09233 -16.81027 -27.02816 2.33344 1.42033 0 ce02
22.19200 38.13000 -15.07252 -25.23150 1.40361 1.46549 0 u000
14.58600 45.25500 0.03075 2.57905 0.99449 0.71786 0 baka
12.05667 43.12833 -1.00382 2.38465 1.14116 0.89600 0 cdlg
27.64400 47.09000 -1.05868 -0.43108 0.55115 1.34918 0 ias3
18.38600 42.49900 0.96825 2.71090 1.13006 1.33935 0 ilin
16.45500 46.13100 0.41491 0.94025 0.70087 0.67659 0 kaln
16.59300 43.60000 0.20613 3.58166 0.84848 0.63373 0 kape
10.14600 44.03300 -0.20680 0.39230 1.44464 1.64403 0 masc
11.94500 36.83200 -1.94558 1.96704 1.36301 0.77418 0 pant
11.39800 44.22000 -0.81275 2.76767 1.11984 1.41841 0 smnt
12.67200 42.99700 0.59757 2.76287 0.43003 0.41131 0 spel
15.64400 43.65500 0.57140 3.14292 0.66534 0.68519 0 zirj
15.06200 44.96900 0.35816 2.82733 0.81326 0.65582 0 zuta
95.28588 22.04928 -0.81112 18.60193 2.28663 2.15348 0 kweh
96.53518 22.05962 -1.75515 0.02326 1.98273 1.21724 0 ywen
21.58000 38.01400 -16.07650 -24.33556 1.14139 2.13212 0 cg61
24.41000 37.36300 -18.07380 -26.16043 0.67192 0.80694 0 kyns
25.12600 39.85100 -15.91464 -12.70159 0.52839 0.52086 0 limn
24.54300 38.88700 -13.20277 -24.27190 0.81965 0.63731 0 nskr
23.42800 40.78900 -0.43297 -5.26001 0.75159 0.76874 0 soxo
24.62700 40.59300 -1.52856 -3.17512 0.87434 0.56368 0 thas
20.24900 39.14100 -0.32575 2.72937 0.77522 0.73300 0 apax
19.42900 39.86500 -2.72099 1.50889 0.75305 0.77928 0 othf
14.91900 38.10000 -1.48769 4.83851 1.22407 2.41450 0 foss
15.55333 38.24250 0.39566 3.97760 0.53658 0.87895 0 mm04
15.48800 38.07800 0.31072 4.07589 0.84578 0.69056 0 spla
96.32907 24.17743 -0.71676 0.71288 1.66396 0.90376 0 kath
96.04312 23.92917 0.46093 15.90297 1.76543 0.81119 0 pein
93.89674 21.38290 3.88075 26.03955 1.48436 1.50091 0 mind
35.98715 32.49270 -4.09404 12.90029 1.01032 1.62009 0 just
23.06800 42.72341 0.63348 -2.11969 0.80367 0.74408 0 bank
22.71820 42.67567 0.08858 -3.84275 0.74720 1.33520 0 dsec
23.92880 42.42698 -0.23950 -1.73332 0.65040 0.63051 0 muho
24.05520 42.29112 0.27702 -2.75561 0.95014 0.77324 0 vetr
38.21487 38.45618 -13.99986 10.36307 1.66714 0.74187 0 mlt1
23.48820 42.60237 0.88637 -2.93867 1.26297 1.17201 0 loze
28.00975 38.96152 -23.10998 -9.24946 0.10888 0.26960 0 akhi
30.71843 37.32091 -16.14832 -5.85456 0.35632 0.22180 0 bcak
30.04904 39.88071 -23.37392 -3.87927 0.18061 0.18857 0 bozu
27.95989 37.62914 -20.91896 -20.18535 0.07550 0.22010 0 cinc
28.99290 38.50639 -22.85687 -8.25711 0.08439 0.20088 0 esme
30.46825 38.53296 -21.47691 -4.89437 0.15454 0.16318 0 shut
29.13652 37.41000 -19.72457 -13.04233 0.24776 0.21755 0 tvas
117.09400 39.41100 1.97314 -1.08664 1.08887 0.98874 0 a109
119.89400 31.73800 5.15509 -0.70955 0.93305 0.89124 0 b012
115.96200 36.94300 4.36087 -1.24242 0.79789 0.72641 0 c020
108.94000 41.94800 2.81194 -1.59575 0.46604 0.37053 0 d308
108.68100 41.23100 1.61140 -1.54487 0.45734 0.44028 0 d311
109.53300 40.93200 2.76683 -1.46736 0.40037 0.48937 0 d313
