lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
81.20069 29.47417 4.24056 26.70674 2.24535 1.65226 0.73132 1.90565 0 0 0 byna
74.75109 42.99850 -1.21279 0.84471 0.37451 0.61860 0.21894 0.70701 0 0 0 chum
69.29500 41.32792 -1.93037 0.83256 0.12615 0.91985 0.56522 0.33348 0 0 0 tash
88.56910 27.36548 10.92280 30.57331 -4.44524 1.56531 1.89532 1.52000 0 0 0 gbsk
104.60432 35.55404 8.05708 -0.26878 0.11636 0.52023 0.47511 0.63427 0 0 0 gsdx
102.88947 37.45447 5.91865 1.20799 0.78675 0.43777 0.47806 0.59324 0 0 0 gsgl
102.05813 34.02000 12.55284 1.40430 -0.05534 0.91629 0.62931 0.56558 0 0 0 gsma
106.58655 35.54789 6.75515 -2.19015 0.24527 0.80195 0.50680 0.60544 0 0 0 gspl
105.64607 36.55371 6.52915 0.06728 -1.29687 0.53025 0.53862 0.59238 0 0 0 nxhy
106.27349 38.49391 4.21642 -0.95146 -3.57412 0.39638 0.60707 0.78301 0 0 0 nxyc
100.13011 37.33319 9.09610 3.04135 -0.14302 0.51513 0.52617 0.56422 0 0 0 qhgc
92.43797 34.20990 20.67532 10.50625 -0.21624 0.93783 0.91413 1.21282 0 0 0 qhtt
84.06941 32.29328 7.61480 19.59706 0.29156 0.67796 0.71831 1.91854 0 0 0 xzgz
97.84732 24.00284 -4.54317 -2.50545 -1.35004 0.88374 0.97464 0.89720 0 0 0 ynrl
102.75128 24.11841 4.57688 -7.54559 0.07826 1.42736 0.93338 0.51575 0 0 0 ynth
94.68340 40.14242 2.04090 4.37468 -0.36853 0.27110 0.39952 1.29745 0 0 0 gsdh
77.57363 34.71388 -2.64992 19.67052 2.18000 1.64087 0.99247 0.41000 0 0 0 pan2
102.49831 23.71155 3.39074 -7.37221 -3.04052 1.33992 1.29138 1.37437 0 0 0 hb07
98.21474 39.80922 2.77920 2.98633 0.95515 0.36656 0.39763 0.90838 0 0 0 gsjy
20.85073 39.66350 -1.98467 -3.03306 -0.44845 0.65281 0.70615 0.91451 0 0 0 ioan
24.38731 40.93380 0.14146 -3.93601 0.97662 0.53364 0.80378 0.89483 0 0 0 kava
22.85087 36.80548 -18.14365 -27.36132 -0.58347 0.43581 0.35570 1.12731 0 0 0 mola
21.73227 38.24005 -15.77700 -21.28454 -1.13387 0.64594 1.03713 2.42583 0 0 0 patr
22.36925 37.50820 -17.41740 -26.40037 -1.26103 1.09523 1.33745 2.03739 0 0 0 trip
36.09992 29.13887 0.19248 11.89069 1.24000 0.36296 0.36123 0.69700 0 0 0 haly
34.89019 32.48826 -4.04602 7.75577 0.55446 0.27762 0.30342 0.29153 0 0 0 csar
34.78090 32.06800 -3.48513 7.86641 1.14348 0.40826 0.43501 0.61432 0 0 0 tela
34.92827 30.99157 -3.12632 7.54255 2.05029 0.28484 0.41214 0.28491 0 0 0 yrcm
16.60404 40.90727 0.81786 4.48133 0.27229 0.21273 0.25448 0.43009 0 0 0 amur
10.21110 42.75290 -0.76507 0.49904 -0.21693 0.32465 0.20943 2.71371 0 0 0 elba
9.89200 43.42630 -0.07580 0.45258 -0.00342 0.19946 0.24829 0.59549 0 0 0 grog
14.54372 46.04813 -0.31735 2.02542 0.23788 0.22841 0.20228 0.68672 0 0 0 gsr1
6.66187 44.66225 -0.01639 -0.05421 0.77542 0.36912 0.28045 0.73423 0 0 0 guil
6.51070 46.08442 -0.24098 0.28532 0.31384 0.27078 0.30788 0.50216 0 0 0 marg
5.71736 43.92416 -0.13743 0.00345 0.21326 0.14621 0.16526 0.36740 0 0 0 mich
15.15857 41.37117 0.84648 3.97588 0.55020 0.31868 0.28337 0.67959 0 0 0 moco
6.71009 45.21378 -0.04724 -0.35903 1.80969 0.18841 0.24633 0.42758 0 0 0 moda
7.29998 43.72550 0.09760 0.04318 -0.04272 0.17854 0.18744 0.36877 0 0 0 nice
10.31219 44.76457 0.73538 1.66336 -0.38227 0.24383 0.34089 1.11453 0 0 0 parm
11.09913 43.88556 0.27420 1.77175 0.01581 0.15858 0.15728 0.39812 0 0 0 prat
10.91977 45.05100 -0.10389 1.21328 -0.59002 0.27234 0.40638 0.60486 0 0 0 sbpo
16.58306 47.68365 0.61877 0.14466 -0.03216 0.28837 0.45271 0.86957 0 0 0 sprn
11.67727 45.34276 -0.20224 1.67697 -0.18067 0.25989 0.37147 0.43841 0 0 0 teol
12.79904 46.41471 -0.03111 0.80201 1.10251 0.36280 0.44429 0.50402 0 0 0 ampe
11.52537 45.86631 0.06999 0.75068 0.17564 0.65794 0.63231 1.51079 0 0 0 asia
8.20320 44.90570 -0.06397 0.36168 -0.03301 0.38569 0.34125 1.00871 0 0 0 asti
12.56362 46.19310 -0.30360 1.50475 0.87194 0.39827 0.51337 0.93810 0 0 0 barc
13.06942 45.67189 -0.21703 2.19837 -1.28768 0.39090 0.39199 0.97840 0 0 0 beva
