lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
113.18044 36.22570 4.33528 -2.18986 1.05768 0.74401 0.62060 1.13367 0 0 0 sxch
107.43716 37.77852 4.26106 -2.08889 0.04213 0.64113 0.75700 1.29329 0 0 0 yanc
103.23012 22.78332 5.87820 -2.63261 -2.02638 1.20524 0.96704 0.73388 0 0 0 ynjp
99.70614 27.82805 6.31815 -13.92570 -0.20049 0.93897 0.94530 2.28431 0 0 0 ynzd
106.68211 33.11765 5.36530 -2.95966 -0.58395 0.98712 0.77916 0.90326 0 0 0 snmx
99.39820 23.54102 -2.46662 -5.66211 -0.26305 1.12138 0.91605 1.66562 0 0 0 yngm
79.62026 29.63808 5.89791 33.36723 0.81479 1.96636 1.61238 1.31150 0 0 0 gbpk
82.97673 41.72323 2.55858 11.35931 -1.58373 0.97151 1.01943 0.61566 0 0 0 xjkc
83.25702 43.39782 1.39499 7.98160 0.84960 0.80692 0.55779 0.87416 0 0 0 xjxy
85.53045 38.11869 -0.40334 10.37766 -0.56145 0.44960 0.45861 0.81199 0 0 0 xjqm
82.87549 46.82374 -0.08264 2.35649 0.65387 0.63747 0.58349 0.97635 0 0 0 xjtc
22.52047 40.27019 0.79052 -7.96410 -1.23760 0.42258 0.46103 1.28428 0 0 0 kate
25.38094 37.09840 -17.98896 -26.22607 -0.64294 0.89212 0.71340 1.02159 0 0 0 naxo
35.03627 30.03823 -2.00241 8.72991 0.61866 0.24701 0.37821 0.53178 0 0 0 nrif
5.24531 50.68988 0.05147 -0.32350 0.44511 0.45604 0.28014 1.57370 0 0 0 ware
3.39967 50.93371 -0.33691 -0.08010 -0.63344 0.26191 0.18849 0.35019 0 0 0 dent
6.76354 50.67413 -0.28847 0.36880 -1.03997 0.16768 0.18452 0.64412 0 0 0 eusk
8.72994 50.21977 -0.32097 -0.00925 -0.02795 0.25119 0.21597 0.49529 0 0 0 klop
1.97305 42.47813 0.03579 -0.03501 -0.02387 0.19655 0.21847 0.34828 0 0 0 lliv
22.29762 48.63197 -0.36722 -0.29053 0.27746 0.19608 0.20175 0.45517 0 0 0 uzhl
4.28898 46.95384 0.13433 -0.13472 -0.85609 0.24742 0.22944 0.67108 0 0 0 autn
18.35319 49.68480 -0.33649 0.20857 0.60466 0.39419 0.37145 0.49006 0 0 0 cfrm
9.09562 45.80216 -0.16164 0.30687 0.24608 0.20646 0.29911 0.44974 0 0 0 como
28.84352 47.03037 -1.21269 -0.06876 0.33845 0.20796 0.56275 1.09107 0 0 0 igeo
14.28306 48.30978 -0.03317 0.05702 0.76754 0.25067 0.22752 0.61005 0 0 0 linz
2.58731 48.84106 0.15201 -0.21671 -0.44217 0.26110 0.20892 0.58521 0 0 0 mlvl
7.06108 45.76977 -0.46493 -0.49776 1.31663 0.25224 0.23174 0.68742 0 0 0 mrge
11.04210 45.89351 -0.22480 0.98158 0.77477 0.32844 0.42025 0.83985 0 0 0 rove
12.97355 46.55722 0.06221 0.90431 1.33174 0.16517 0.19143 0.45872 0 0 0 zouf
19.20596 49.68669 -0.31125 0.42072 0.17807 0.33941 0.61514 0.63490 0 0 0 zywi
86.71246 27.81338 8.66899 26.35963 3.14003 0.91913 1.55655 2.65131 0 0 0 sybc
22.83806 37.24433 -17.99707 -27.40772 -0.03036 0.63015 0.89111 1.17578 0 0 0 004a
24.91680 41.14021 -0.13407 -2.61261 0.10216 0.36509 0.58609 1.13178 0 0 0 duth
22.93094 37.94157 -16.46497 -26.18452 0.55487 0.38602 0.49359 0.79430 0 0 0 kori
22.20102 38.52899 -12.31579 -13.91123 0.24131 0.58489 0.78221 1.12600 0 0 0 lido
23.15539 37.26739 -17.78458 -27.21165 -0.43908 0.55643 0.60731 0.83730 0 0 0 spet
27.39365 36.38043 -12.49899 -29.79447 -0.71565 0.46062 0.58203 1.02847 0 0 0 tilo
20.58865 38.17683 -6.77083 -9.98606 -0.57501 0.43772 0.80244 1.44287 0 0 0 vlsm
19.28153 47.78960 0.28595 0.10191 -0.25491 0.16291 0.17310 0.34925 0 0 0 penc
8.76261 41.92744 -0.10251 0.10414 0.11207 0.18312 0.15697 0.50047 0 0 0 ajac
11.38609 47.31291 0.18215 0.86459 1.25394 0.32565 0.37988 0.82734 0 0 0 hfl2
0.15527 48.01864 0.05199 0.16662 -0.00177 0.34441 0.22065 0.66727 0 0 0 man2
