lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
87.60067 43.80796 2.67341 7.51811 0.51786 0.93568 1.06755 0.78455 0 0 0 urum
87.27208 26.51973 10.60604 35.54159 -1.83138 0.90842 0.96877 4.12389 0 0 0 brn2
80.62639 29.17669 5.95472 33.68919 -0.66752 1.61347 1.06957 2.51539 0 0 0 gntw
82.49114 27.95077 8.44852 34.24136 0.18849 1.00928 1.76390 2.93849 0 0 0 grhi
82.19244 29.27793 4.46648 26.41103 2.17715 1.07311 0.74568 1.19251 0 0 0 jmla
87.70982 27.35213 9.70056 33.01259 1.48878 1.12244 0.82943 0.87654 0 0 0 tplj
101.05850 41.95950 2.87714 0.55402 -1.48740 0.61913 0.62921 0.49384 0 0 0 nmej
91.10214 30.47970 17.39969 17.51994 0.50796 0.83145 1.24052 1.12138 0 0 0 xzdx
101.32353 25.72803 3.84605 -10.59201 0.87741 1.28520 0.88779 1.29613 0 0 0 ynya
90.25593 42.89335 3.26364 6.94300 -0.60889 0.69586 0.78950 0.53388 0 0 0 xjss
77.01690 43.17873 -0.20222 2.89583 0.42164 0.91894 0.83639 2.54784 0 0 0 sele
81.59554 28.11732 7.74187 36.06960 -1.26289 1.08896 1.17228 1.16806 0 0 0 ｎｐｇｊ
85.31388 28.20736 7.93282 27.36183 4.50439 2.11965 5.08098 3.20683 0 0 0 chlm
31.31360 51.51894 -0.79694 0.28336 1.02681 0.80161 0.79585 1.57462 0 0 0 cniv
4.59495 50.09488 -0.03160 -0.23053 0.40931 0.80534 0.78881 0.86316 0 0 0 dour
0.97567 42.69358 -0.11247 0.09081 0.01442 0.79867 0.79589 0.83150 0 0 0 esco
12.89348 50.35689 -0.30330 -0.03747 0.18796 0.80593 0.81055 0.90565 0 0 0 marj
24.01449 49.83559 -0.71490 0.07849 0.09173 0.74494 0.74592 0.78166 0 0 0 sulp
16.59284 49.20590 -0.12537 0.04979 0.39373 0.83079 0.83827 0.89200 0 0 0 tubo
4.67658 45.87909 0.05390 0.02416 0.03275 0.92312 0.91389 2.06400 0 0 0 sjdv
11.11309 44.12217 0.33447 1.63633 0.85665 0.89403 0.91091 0.92978 0 0 0 bras
19.45951 51.77872 -0.14519 -0.02897 -0.52605 0.82037 0.81925 1.44495 0 0 0 lodz
7.66128 45.06337 0.05852 -0.01740 0.65407 0.88269 0.88064 0.78472 0 0 0 tori
