94.55500 39.71600 2.57024 5.30407 1.20000 1.20000 0.00000 G162 hao19
93.48900 39.64500 2.48232 5.90276 1.20000 1.20000 0.00000 G163 hao19
94.85700 39.51400 3.06420 5.49918 1.20000 1.20000 0.00000 G164 hao19
93.00300 39.28700 3.37764 6.60497 1.20000 1.20000 0.00000 G165 hao19
94.35500 38.80900 5.16281 5.50764 1.30000 1.20000 0.00000 G167 hao19
94.99800 38.05700 5.94338 5.79889 1.40000 1.40000 0.00000 G169 hao19
93.49900 37.90200 7.05698 7.99560 1.40000 1.30000 0.00000 G170 hao19
90.80400 38.28700 7.38510 11.19853 1.40000 1.40000 0.00000 G171 hao19
89.19600 38.71700 -0.09654 8.19772 1.20000 1.20000 0.00000 G172 hao19
94.67200 43.24200 3.11517 4.90706 1.10000 1.20000 0.00000 I001 hao19
92.99700 43.60200 3.41894 6.50327 1.10000 1.20000 0.00000 I002 hao19
91.47400 43.48500 3.44016 6.49988 1.10000 1.10000 0.00000 I003 hao19
90.27300 43.83300 2.14594 6.10659 1.10000 1.20000 0.00000 I004 hao19
90.25100 42.89600 3.14454 7.40029 1.20000 1.20000 0.00000 I006 hao19
86.40500 48.05200 -0.15887 4.50364 1.10000 1.10000 0.00000 I008 hao19
86.88300 47.70800 0.63252 6.60167 1.10000 1.10000 0.00000 I009 hao19
89.79400 47.20100 1.10699 6.48933 1.10000 1.10000 0.00000 I010 hao19
89.51100 46.99400 0.89561 6.89815 1.10000 1.10000 0.00000 I011 hao19
87.51500 47.13400 1.42458 7.09399 1.10000 1.10000 0.00000 I012 hao19
86.60900 47.09700 0.72004 5.69257 1.10000 1.10000 0.00000 I013 hao19
85.87000 47.43600 0.24190 5.29902 1.10000 1.10000 0.00000 I014 hao19
90.34300 46.68300 1.69035 5.19663 1.10000 1.10000 0.00000 I015 hao19
85.70600 46.79100 1.23052 5.90159 1.10000 1.20000 0.00000 I016 hao19
90.15400 46.05900 1.98054 7.20251 1.10000 1.10000 0.00000 I017 hao19
89.00500 44.92200 1.27840 5.49286 1.10000 1.10000 0.00000 I019 hao19
89.61900 43.99600 3.25838 6.69914 1.10000 1.20000 0.00000 I020 hao19
87.93900 44.15200 3.07470 7.39617 1.10000 1.20000 0.00000 I021 hao19
86.86700 44.18300 3.98276 8.59706 1.50000 1.60000 0.00000 I022 hao19
86.22300 44.29400 2.68902 7.09106 1.10000 1.20000 0.00000 I023 hao19
88.31800 43.35300 3.06214 7.30530 1.20000 1.20000 0.00000 I025 hao19
87.17100 43.26500 2.86856 8.19478 1.20000 1.20000 0.00000 I026 hao19
88.63000 42.81600 4.26157 7.20506 1.20000 1.20000 0.00000 I027 hao19
86.36300 42.35000 2.86933 8.29151 1.20000 1.20000 0.00000 I028 hao19
87.27900 42.24800 2.95113 8.30594 2.30000 2.30000 0.00000 I029 hao19
85.51800 41.90800 2.26726 9.59722 1.20000 1.20000 0.00000 I030 hao19
87.19400 40.83500 1.54743 8.60142 1.20000 1.20000 0.00000 I032 hao19
88.25100 40.26700 0.82290 7.99601 1.20000 1.20000 0.00000 I033 hao19
88.18300 39.02400 1.00938 8.39644 1.20000 1.20000 0.00000 I034 hao19
86.97700 38.50800 -0.69340 9.38881 1.40000 1.30000 0.00000 I035 hao19
82.87600 46.82400 -0.25132 2.50177 1.10000 1.10000 0.00000 I037 hao19
83.59400 45.93700 1.43684 5.18998 1.10000 1.10000 0.00000 I038 hao19
84.85200 45.63000 1.52303 5.69447 1.10000 1.10000 0.00000 I039 hao19
81.03200 44.96800 0.14567 4.19671 1.10000 1.10000 0.00000 I040 hao19
82.12800 44.90000 0.73244 5.49477 1.10000 1.20000 0.00000 I041 hao19
82.92800 44.62300 1.33352 6.49686 1.10000 1.10000 0.00000 I042 hao19
83.91100 44.47200 2.41970 6.50187 1.10000 1.20000 0.00000 I043 hao19
84.86700 44.35200 2.61159 7.59881 1.10000 1.10000 0.00000 I044 hao19
