lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
30.29740 37.68907 -18.95166 -9.19522 0.11357 0.43965 0 burd
30.11400 38.01626 -22.93092 -6.65106 0.56231 0.32342 0 tkin
27.21700 39.89700 -19.83111 -9.91666 0.71909 0.39377 0 kire
23.76200 42.14100 0.44805 -2.71338 0.49829 0.14800 0 belm
22.82299 37.18397 -18.47489 -27.25864 0.23211 0.23480 0 leio
31.49495 39.87100 -23.16755 -2.25671 0.09639 0.11259 0 miha
31.72997 38.80165 -21.47262 -2.82345 0.03453 0.07647 0 yuna
101.86600 30.94900 14.64692 -3.30272 0.53739 0.29292 0 h052
105.13700 31.76700 6.38816 -3.03351 0.59424 0.41874 0 f365
99.57800 31.03800 18.53973 -5.68351 0.64810 0.16692 0 h321
102.22800 29.44900 10.91435 -5.88489 1.63086 0.43392 0 h363
102.33900 29.13500 7.72684 -5.52663 0.66682 0.97541 0 h366
102.39000 29.94100 8.23136 -3.88707 0.55987 0.15069 0 h368
103.26100 25.13300 6.96016 -3.43813 1.10596 0.89377 0 h392
35.31750 31.04580 -3.04126 8.01553 0.16101 0.30708 0 sdm6
35.98715 32.49270 -3.99538 12.77230 0.22000 0.22000 0 just
117.35600 40.93400 1.60362 -0.88397 0.29617 0.26211 0 a075
116.38400 39.08100 4.20990 -0.60746 0.06553 0.38765 0 a102
117.30500 39.11700 3.21364 -1.78969 0.58006 0.43730 0 a110
117.85700 41.25400 1.23723 -0.93871 0.34636 0.14652 0 a115
118.34100 40.15000 0.19764 -0.14648 0.22423 0.42073 0 a123
119.37700 40.46600 1.06803 -0.76547 0.42854 0.33153 0 a129
118.12700 39.85300 0.61548 -1.08773 0.44421 0.17029 0 a139
118.21800 39.62400 2.39077 -1.17482 0.22331 0.65114 0 a140
118.30900 39.04800 2.86543 -3.22085 0.44539 0.20213 0 a141
120.72600 37.93600 1.97295 -1.96794 0.25914 0.37136 0 b001
120.83700 37.78900 1.92389 -2.29506 0.43792 0.44588 0 b002
120.73700 36.98100 2.18703 -1.66361 0.34228 0.13378 0 b007
120.36600 32.51300 4.53511 -2.53536 0.32478 0.47979 0 b010
119.02912 36.67037 3.52710 -2.17725 0.47807 0.29913 0 b025
118.56400 36.50100 2.82728 -1.91215 0.24048 0.11830 0 b026
118.12600 36.75700 3.07518 -1.82616 0.37003 0.14151 0 b027
118.64900 35.75900 3.00816 -2.45657 0.27720 0.56946 0 b034
118.85100 35.58200 2.73045 -2.39790 0.41698 0.34306 0 b035
119.28200 34.58700 3.07329 -2.57017 0.11050 0.26500 0 b040
117.69800 34.57900 2.94306 -2.07361 0.42042 0.44166 0 b044
117.09900 35.08200 2.89907 -3.83960 0.38787 0.18206 0 b045
118.30800 34.05000 3.59046 -2.51700 0.19426 0.10399 0 b048
119.03700 32.73400 4.05357 -1.92890 0.50339 0.47152 0 b060
117.70800 32.56200 4.22456 -2.31713 0.57993 0.32255 0 b062
116.83200 37.65100 2.71793 -3.14477 0.22814 0.37235 0 c009
116.29600 37.69600 3.72515 -1.41935 0.27307 0.52181 0 c010
114.89900 37.61800 3.00462 -2.37812 0.15605 0.20657 0 c012
117.57100 37.61400 2.86585 -2.45014 0.18920 0.12417 0 c018
116.56200 35.41000 4.18664 -1.29110 0.43436 0.37309 0 c034
111.65013 39.91988 3.47222 -1.28094 0.33741 0.53394 0 d010
105.76000 39.74800 2.83247 -0.77366 0.52721 0.46927 0 d085
116.28300 39.40300 5.21559 -1.76465 0.21213 0.16809 0 a094
116.46200 39.32600 4.93446 -1.19071 0.26398 0.36898 0 a101
115.08500 35.29400 5.41021 -3.51422 0.20224 0.16822 0 c045
112.83100 35.46700 4.04955 -2.78816 0.37709 0.37199 0 cb08
108.34900 34.81400 5.83652 -2.25672 0.42725 0.08870 0 d379
80.14800 28.96300 6.45905 34.28410 0.78254 0.38764 0 mah0
83.71800 28.78100 6.65027 26.75568 0.40000 0.40000 0 jom0
83.97867 28.19917 7.35031 34.05855 0.50000 0.40000 0 pok0
48.92200 37.76400 1.87442 12.54224 0.71516 0.59279 0 hash
47.86900 37.92900 3.12062 14.08625 0.34845 0.16616 0 orta
46.26500 38.73600 4.22174 10.84453 0.92720 0.66249 0 khav
45.60500 38.95200 4.24653 11.82173 0.72940 0.28308 0 jolf
45.04900 39.29700 4.48467 10.81364 0.32103 0.37189 0 jam1
46.09300 39.53600 3.84871 11.23043 0.34055 0.10821 0 nora
45.66100 39.83700 4.21690 10.81876 0.69053 0.53758 0 jerm
51.98600 35.79300 -1.09000 10.34000 0.52000 0.51000 0 abal
48.00500 37.16900 -0.56000 13.04000 0.53000 0.54000 0 agka
48.81400 36.76400 -0.17000 11.61000 0.36000 0.35000 0 bada
58.21500 34.55800 -0.49000 6.94000 0.56000 0.54000 0 baje
53.63700 27.85200 -1.68000 15.40000 1.32000 1.33000 0 big2
51.82900 36.20800 -2.30004 10.03008 0.21000 0.11000 0 bldh
50.98850 35.08800 -1.47998 11.65995 0.28339 0.35377 0 chsh
49.85100 35.14000 -1.92000 13.59000 0.74000 0.72000 0 ghar
54.60800 30.07900 0.40000 13.61000 0.41000 0.39000 0 hara
53.06600 28.34700 -2.48000 16.40000 1.20000 1.21000 0 isl2
48.95200 34.25600 -3.48000 15.82000 0.73000 0.70000 0 joza
50.45800 33.15700 -2.90000 13.40000 0.75000 0.72000 0 khon
47.12300 37.36800 -2.63000 13.54000 0.56000 0.57000 0 khor
51.25500 34.15000 -2.81000 13.14000 0.40000 0.38000 0 ksha
54.00400 26.88300 1.52000 21.15000 1.41000 1.28000 0 lamb
54.32000 27.64400 -0.42000 18.11000 1.36000 1.37000 0 lar2
52.28500 36.58800 -4.17000 7.05995 0.11000 0.12000 0 mabd
51.76800 36.58600 -4.08000 10.47000 1.93000 1.75000 0 nosh
57.30800 37.81400 -2.79000 3.55000 0.45000 0.41000 0 shir
49.66800 33.07300 -0.84000 14.04000 0.74000 0.71000 0 shol
53.42100 35.58800 -0.85003 10.33008 0.33000 0.15000 0 smnn
57.88400 27.90100 1.37000 13.36000 2.24000 2.05000 0 sorc
53.24400 29.28100 -2.54000 13.95000 1.15000 1.15000 0 svr2
51.38600 35.74600 -0.65004 12.94000 0.79000 0.75000 0 tehr
31.01700 40.57200 -14.48790 -2.92626 0.37220 0.85845 0 0021
91.88500 25.56600 10.66143 34.19375 0.62544 0.40947 0 shln
14.11400 46.16500 0.64207 1.77003 0.18370 0.39120 0 bleg
71.48700 34.00400 1.56507 26.07785 0.47117 0.85787 0 nceg
32.65770 40.87320 -10.29156 -0.64334 1.65687 0.41238 0 isp1
36.33000 37.57200 -12.74342 5.85573 0.67019 0.51584 0 andr
36.07243 37.39415 -14.14105 6.34287 0.68054 0.59473 0 yizk
29.53500 37.18500 -17.31000 -11.41005 0.15000 0.16000 0 ysfc
87.88700 47.40900 0.49018 4.27336 0.13894 0.58435 0 i311
107.56500 25.97500 5.81317 -1.98676 0.37108 0.18787 0 f386
98.85100 25.19500 -3.75752 -9.31723 0.99541 0.12303 0 h313
103.80200 25.63300 6.78823 -3.04017 0.79163 0.35147 0 zg02
77.17200 28.54400 7.34850 31.43772 0.45594 0.53056 0 jnuc
85.79025 20.26038 12.80511 36.64573 0.50887 0.66068 0 bhub
86.14800 44.96600 2.45303 3.81485 0.26596 0.36540 0 i333
85.67700 38.46600 -1.02669 13.33442 0.16714 0.27498 0 at16
86.01100 37.68100 -0.07164 11.51005 0.19496 0.27813 0 at13
86.29200 35.37600 5.17335 21.82343 0.42674 0.33758 0 at11
