lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
115.16200 33.61600 32.08328 -10.71407 0.48653 0.33077 0 c329
116.09100 32.28800 32.14340 -10.38774 0.39856 0.41175 0 c334
116.40900 31.58800 32.33075 -11.50220 0.40135 0.40741 0 c337
113.01600 37.46200 31.59786 -10.53243 0.42448 0.39494 0 d301
110.91900 39.97100 30.93672 -9.76207 0.40365 0.38584 0 d302
111.05400 40.09900 30.87520 -8.77770 0.46243 0.66591 0 d303
111.28100 40.35700 31.53861 -9.27289 0.40182 0.50647 0 d304
111.47100 40.65000 30.53360 -9.48017 0.32176 0.35418 0 d305
111.79700 41.06000 29.93151 -9.86623 0.44818 0.41210 0 d307
110.23600 40.82600 29.82106 -9.19871 0.40039 0.46048 0 d315
110.23700 40.39600 30.87319 -8.84960 0.45189 0.29050 0 d316
110.31800 41.32500 30.46731 -8.86790 0.49379 0.37075 0 d317
110.83100 40.93400 30.48413 -9.14418 0.53413 0.35483 0 d318
110.89000 40.44000 30.18228 -8.68965 0.33321 0.34862 0 d319
111.48300 40.15400 30.15031 -8.82128 0.54375 0.40556 0 d320
111.95300 40.43300 30.39268 -9.81522 0.50292 0.38542 0 d322
112.49300 41.86100 29.57141 -10.10279 0.34865 0.43049 0 d323
111.76000 39.91300 30.84712 -9.83209 0.44898 0.44257 0 d324
112.66100 39.64200 31.20561 -10.10848 0.31267 0.30793 0 d325
112.55000 38.86400 31.72785 -10.07249 0.32464 0.38596 0 d326
112.54200 38.56800 32.12407 -10.84864 0.48703 0.41843 0 d327
112.46600 38.18800 32.08156 -10.61531 0.37394 0.41212 0 d328
112.17500 37.84500 30.98261 -10.50237 0.56485 0.49494 0 d329
111.67100 37.66100 31.79039 -9.72652 0.38335 0.57886 0 d330
111.73600 37.39100 32.26174 -10.41665 0.35611 0.38055 0 d331
110.21000 35.09900 33.48299 -9.85455 0.32469 0.38014 0 d333
110.49400 34.03300 32.90250 -9.93261 0.47695 0.28326 0 d334
110.80700 34.48800 32.86692 -10.91872 0.68518 0.50328 0 d335
110.71700 35.22900 32.96179 -10.23138 0.45277 0.35180 0 d336
110.98600 35.49400 32.70501 -10.03908 0.53310 0.40475 0 d337
111.03900 35.89800 32.86230 -10.18734 0.40381 0.35104 0 d338
111.41300 35.91700 32.77829 -10.75580 0.37363 0.37887 0 d341
111.18800 36.97700 32.26402 -10.02082 0.34162 0.36021 0 d342
111.52700 36.41400 32.07398 -10.67156 0.42306 0.39500 0 d343
111.67500 35.77200 32.42601 -10.59242 0.53145 0.33103 0 d345
111.84200 34.82600 33.01390 -10.64011 0.57113 0.38295 0 d346
112.06400 35.91200 32.77294 -10.65123 0.46799 0.47656 0 d349
112.46400 37.48600 31.96273 -10.29777 0.47044 0.35977 0 d352
112.45700 33.86500 32.92400 -10.92637 0.62598 0.60520 0 d353
110.55300 39.99500 30.59096 -9.50110 0.44824 0.52765 0 d359
112.22700 39.86000 30.72517 -9.78902 0.33559 0.29156 0 d361
110.90000 39.08100 31.65238 -9.72386 0.38945 0.48578 0 d366
111.96200 38.60500 31.33122 -10.36543 0.39525 0.39711 0 d369
110.28900 37.46200 32.76242 -9.87400 0.58964 0.39602 0 d373
110.96400 36.97700 31.90214 -9.60232 0.51842 0.48014 0 d374
111.37900 36.64300 32.51594 -10.24036 0.41875 0.33292 0 d376
110.75100 42.93200 29.74160 -10.01158 0.44457 0.47930 0 e384
112.72300 42.74300 29.37193 -10.13000 0.41149 0.71138 0 e386
111.22800 41.82700 29.83686 -9.55067 0.38353 0.38814 0 e397
110.35500 33.19600 33.47139 -10.42621 0.42103 0.34773 0 f355
110.59200 32.08400 33.46273 -10.27163 0.38888 0.31249 0 f412
112.31700 31.05200 33.95962 -10.76076 0.62271 0.37000 0 f429
113.27100 39.93400 30.64680 -9.95901 0.31030 0.39769 0 s002
112.99800 39.88200 30.38774 -10.28078 0.48048 0.25971 0 s003
113.77600 39.88300 31.15262 -10.43334 0.30737 0.20685 0 s005
113.05100 39.52200 30.83571 -10.98350 0.37577 0.21324 0 s006
112.50400 39.40900 31.01880 -10.19125 0.22266 0.18770 0 s007
113.05400 39.05300 31.05773 -10.60863 0.21564 0.29692 0 s009
112.52400 38.45700 31.46051 -10.50002 0.31666 0.22012 0 s012
113.37500 38.73900 30.99412 -11.16075 0.26168 0.19185 0 s013
113.02700 38.39200 31.13564 -10.93823 0.24542 0.25556 0 s014
112.74100 38.58800 31.32444 -10.84132 0.17391 0.20230 0 s015
112.39700 37.96600 31.62488 -10.38362 0.38656 0.41846 0 s017
112.32300 37.64200 31.63244 -10.33424 0.39742 0.20892 0 s018
111.50100 37.35700 31.83637 -9.83934 0.25925 0.28336 0 s019
112.82900 37.42500 31.14104 -10.49262 0.30784 0.19971 0 s022
112.25100 37.05200 31.44299 -9.35139 0.19391 0.37891 0 s024
111.69900 36.81800 31.95434 -10.05703 0.26572 0.35630 0 s025
111.88300 36.61600 31.90697 -10.67888 0.32231 0.18053 0 s026
111.80900 36.30400 32.45419 -10.53859 0.32754 0.26724 0 s027
111.09400 35.89500 32.77449 -10.32911 0.25017 0.15492 0 s030
110.54600 35.63300 32.49632 -10.04569 0.42182 0.79114 0 s032
111.53400 35.43200 32.35908 -10.39484 0.29827 0.48744 0 s034
112.81700 38.30700 31.28175 -10.94067 0.27072 0.31077 0 s035
110.78200 35.33400 32.36095 -9.76204 0.26219 0.19504 0 s036
110.88800 34.83000 32.46623 -10.38427 0.25530 0.17843 0 s039
108.77500 33.84900 34.08397 -9.73418 0.25366 0.21317 0 sn05
109.28400 34.12500 32.79287 -9.88785 0.45791 0.32851 0 sn07
109.35600 34.45200 33.36977 -10.23125 0.44521 0.41284 0 sn08
109.17600 34.78400 33.17902 -9.89136 0.32839 0.74267 0 sn09
109.52700 34.58500 32.90824 -9.87436 0.31648 0.30527 0 sn10
110.12200 34.92000 32.78138 -10.29800 0.28626 0.30390 0 sn12
110.52000 35.55600 33.06226 -10.28058 0.47335 0.19614 0 sn13
78.70400 33.19100 27.42449 18.37359 2.95477 1.11775 0 muth
80.20000 30.20000 29.84562 25.02934 1.59141 2.39324 0 lilm
74.81417 34.10750 29.43300 30.57616 1.97315 1.99184 0 uoka
73.44387 33.12208 30.95117 30.66415 0.82027 1.03863 0 pk34
73.06403 33.67499 29.88378 29.53587 0.91767 0.25605 0 ps01
