lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
86.55001 27.30540 37.34987 30.64404 1.82285 1.11860 1.17463 2.36791 0 0 0 rmjt
83.93604 28.26020 36.31013 31.05469 1.09756 0.53118 0.70644 2.09358 0 0 0 srnk
85.27887 27.80068 36.70907 32.62179 2.47789 2.20206 2.62244 8.57501 0 0 0 kkn4
116.22585 40.24970 29.74426 -11.26465 0.45158 0.72283 0.74241 0.72675 0 0 0 bjsh
105.75956 35.52707 34.62060 -8.71877 0.80536 0.54289 0.50762 0.92517 0 0 0 gsjn
100.81794 38.44097 33.04752 -3.17010 0.29161 0.43061 0.47421 0.92941 0 0 0 gsml
100.00920 31.61651 46.70177 -9.57473 -0.61339 1.08022 1.03702 0.82215 0 0 0 scgz
103.53001 28.84064 34.84166 -8.85679 -0.66676 0.82371 0.84874 1.61021 0 0 0 scmb
101.74478 26.50305 35.52011 -18.55480 -0.58089 1.00444 0.84484 0.88057 0 0 0 scpz
113.18021 36.22503 31.82432 -11.02216 1.20138 0.73822 0.61965 1.20197 0 0 0 sxch
107.43732 37.77860 32.21681 -9.55746 0.26886 0.63867 0.74969 1.29859 0 0 0 yanc
103.23021 22.78385 33.78776 -8.96105 -1.63674 1.20593 0.96839 0.92960 0 0 0 ynjp
99.70590 27.82766 34.74198 -19.42621 -1.51009 0.93574 0.92189 2.19069 0 0 0 ynzd
106.68211 33.11765 33.45254 -10.19337 -0.55216 0.98435 0.77817 0.89995 0 0 0 snmx
99.39484 23.54403 25.81880 -10.91229 -0.15076 1.11406 0.91582 1.44983 0 0 0 yngm
79.62026 29.63808 34.87197 33.51522 0.70609 1.96571 1.57510 1.30061 0 0 0 gbpk
82.97701 41.72371 31.21442 10.67366 -1.32189 0.94318 1.01248 0.58486 0 0 0 xjkc
83.25717 43.39793 30.09583 7.29420 0.81907 0.79715 0.55552 0.87000 0 0 0 xjxy
85.53040 38.11884 28.63651 9.12978 -0.25691 0.43705 0.45038 1.14329 0 0 0 xjqm
82.87580 46.82344 28.50039 1.81017 0.43867 0.62608 0.58649 0.90167 0 0 0 xjtc
98.18550 39.84173 30.86139 -2.28969 0.87870 0.70234 0.65895 1.74277 0 0 0 leve
22.52047 40.27019 24.58348 6.21362 -1.08188 0.41684 0.46109 1.25715 0 0 0 kate
25.38094 37.09840 6.71617 -12.53975 -0.70945 0.89165 0.71245 1.02686 0 0 0 naxo
35.03627 30.03823 24.38398 20.67639 0.42294 0.23739 0.37320 0.61433 0 0 0 nrif
5.24531 50.68988 18.41482 15.80503 0.30674 0.44563 0.27941 1.53815 0 0 0 ware
6.76354 50.67413 18.36239 16.37410 -1.04097 0.16146 0.17923 0.64360 0 0 0 eusk
8.72994 50.21977 18.87450 15.84316 0.00387 0.24712 0.21231 0.49541 0 0 0 klop
22.29762 48.63197 21.91642 13.91422 0.35182 0.19386 0.19999 0.45219 0 0 0 uzhl
18.35319 49.68480 20.90753 14.97117 0.56620 0.38651 0.36795 0.48551 0 0 0 cfrm
9.09562 45.80216 20.19017 16.11383 0.28885 0.20467 0.29792 0.45022 0 0 0 como
28.84352 47.03037 22.53673 13.09386 0.29347 0.20416 0.55552 1.08739 0 0 0 igeo
14.28306 48.30978 20.75573 15.33800 0.80245 0.24673 0.22393 0.60967 0 0 0 linz
7.06108 45.76977 19.52262 15.48687 1.29285 0.24947 0.22993 0.68597 0 0 0 mrge
11.04210 45.89351 20.46761 16.56385 0.72404 0.32041 0.41823 0.83554 0 0 0 rove
12.97355 46.55722 21.01251 16.31766 1.25565 0.16058 0.18850 0.45292 0 0 0 zouf
19.20596 49.68669 21.12055 15.12921 -0.04205 0.33015 0.60491 0.60596 0 0 0 zywi
86.71246 27.81338 37.59722 24.77485 3.34572 0.89703 1.55278 2.61111 0 0 0 sybc
22.83806 37.24433 6.34356 -13.27458 -0.38432 0.63297 0.89034 1.23066 0 0 0 004a
