lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
106.69000 38.78900 31.49252 -9.35414 -0.40000 0.83372 0.74879 0.30000 0 0 0 d090
106.20000 38.74400 31.89491 -8.01985 -2.50000 0.84445 0.87712 0.30000 0 0 0 d091
105.69908 38.43913 31.79689 -7.26902 0.96107 0.98297 0.66684 0.61000 0 0 0 d095
105.13200 38.04700 31.47293 -6.76820 0.80000 0.86798 0.76430 0.20000 0 0 0 g001
105.89280 37.53522 32.01139 -7.07996 -0.44018 0.86912 0.80391 0.95000 0 0 0 g002
105.54587 37.51700 32.18152 -6.66534 -0.19021 0.87263 0.74621 0.92000 0 0 0 g003
105.66900 37.36400 32.48675 -6.94117 0.70000 0.82944 0.78539 0.20000 0 0 0 g005
106.10210 36.62900 33.23792 -8.48456 -0.14145 0.91582 0.99840 0.59000 0 0 0 g010
106.64781 36.10295 33.17104 -9.63773 -2.13220 1.13045 0.74289 0.60000 0 0 0 g016
106.22115 36.02314 33.55841 -9.24652 -1.05231 0.86857 0.97184 0.66000 0 0 0 g017
104.96489 36.09387 35.86634 -7.88917 1.67779 0.94199 0.78030 0.54000 0 0 0 g019
106.20390 35.66714 33.99924 -9.81561 0.31718 1.26531 0.76646 1.04000 0 0 0 g020
105.00900 35.72700 34.58743 -7.91509 0.00000 1.03814 1.16714 0.60000 0 0 0 g021
106.12300 35.60253 33.46276 -10.34809 0.48709 1.28260 1.21140 0.96000 0 0 0 g022
105.50000 35.61000 34.46323 -9.10835 0.70000 0.99423 0.86895 0.60000 0 0 0 g023
106.40311 35.46076 33.70568 -9.69088 0.29689 0.84814 0.77736 0.75000 0 0 0 g025
105.01900 35.40900 35.12748 -8.03843 1.90000 0.81395 0.80011 0.20000 0 0 0 g026
106.01100 35.17378 34.03285 -9.54078 -2.05353 0.81649 0.72234 0.60000 0 0 0 g028
102.77514 39.41210 30.78517 -5.57606 1.05720 0.72142 0.57610 0.41687 0 0 0 g046
100.31500 39.23600 30.77917 -4.24417 1.40000 0.87852 0.72316 0.30000 0 0 0 g048
103.18800 38.54200 32.12859 -4.52608 -0.10000 0.83677 0.73554 0.20000 0 0 0 g053
103.24876 36.70504 37.44085 -4.66281 0.09865 0.86694 0.73291 0.57000 0 0 0 g083
103.98691 36.48622 37.36398 -5.73503 0.30835 0.82928 0.70782 0.53000 0 0 0 g092
104.54900 35.54100 35.64379 -7.08141 1.00000 0.97525 0.72481 0.20000 0 0 0 g107
103.20506 35.57408 36.24100 -4.71798 -0.76295 1.48932 1.04461 0.99000 0 0 0 g108
102.04584 35.54120 37.38903 -2.08216 6.29700 0.77792 0.68828 2.95000 0 0 0 g109
99.89501 36.69303 37.32373 -1.16127 -0.30396 0.86984 0.61955 1.28989 0 0 0 g157
99.97176 35.62183 38.35303 -0.78968 0.29687 0.93006 0.63221 1.69107 0 0 0 j003
101.97092 39.33388 31.00267 -5.37534 -0.21796 0.49030 0.47040 2.01460 0 0 0 g307
102.74813 38.16518 32.46092 -5.10596 0.53276 0.70627 0.49423 1.46543 0 0 0 g331
12.43500 46.00815 20.67499 16.89237 -0.12883 0.52040 0.70187 0.48444 0 0 0 canv
84.88581 44.31093 32.04140 6.43655 0.23898 0.41069 0.49933 0.53045 0 0 0 xjds
86.10607 44.20805 31.83683 4.74565 0.74070 0.40069 0.40839 0.70117 0 0 0 xjsh
35.39207 31.59320 23.03610 20.27691 3.05856 0.28374 0.21542 0.39043 0 0 0 drag
107.37880 34.47206 34.00050 -9.81174 -0.96097 0.93282 0.85168 0.76277 0 0 0 d074
105.65483 34.87222 33.81169 -9.56695 -1.91396 0.85256 0.78791 1.45000 0 0 0 g033
103.72715 33.93721 36.54353 -6.18575 -0.12532 1.14345 0.82551 0.62000 0 0 0 h020
107.14402 34.42696 33.75940 -9.79400 -0.05020 0.85035 0.82024 0.74917 0 0 0 g038
106.67815 34.94595 33.89595 -9.96804 2.66615 1.09159 0.83416 1.15000 0 0 0 g110
105.30600 34.10800 33.92108 -9.09560 0.40000 1.03424 0.80452 0.40000 0 0 0 h003
103.24715 34.74920 37.46720 -5.22242 1.13586 0.98878 0.67394 0.55000 0 0 0 h013
104.38402 34.04601 35.69161 -7.22588 0.94484 0.96582 0.94404 0.66000 0 0 0 h016
103.14684 34.10892 37.62237 -5.77935 0.88493 0.81605 0.71308 0.57000 0 0 0 h017
4.35921 50.79782 17.79682 16.06260 0.41954 0.52908 0.62922 0.41708 0 0 0 brus
11.35690 44.50010 21.97021 18.84921 -0.99957 0.66691 0.63438 1.71408 0 0 0 bolg
8.41127 49.01121 19.46360 15.92456 -0.06874 0.21071 0.20931 0.54682 0 0 0 karl
14.78561 49.91370 20.22626 15.11948 -0.23030 0.46252 0.57568 0.84596 0 0 0 gope
100.23668 38.18493 33.60159 -3.24223 0.77816 0.81746 0.62545 1.58887 0 0 0 g062
12.10469 42.42310 20.59366 16.49408 1.85380 0.50901 0.44699 1.70904 0 0 0 vite
1.48084 43.56089 19.45870 16.35076 -0.32078 0.60667 0.70897 0.57986 0 0 0 tlse
87.27219 26.51971 39.13599 33.66795 -2.16917 0.69906 0.76246 1.19055 0 0 0 brn2
81.20070 29.47418 32.96242 26.75800 2.73997 1.67910 0.72634 1.90683 0 0 0 byna
87.39210 26.86610 39.15761 35.56477 -1.39983 0.57010 0.45276 1.23787 0 0 0 odre
81.80650 29.96939 32.37286 22.00893 3.49246 1.36725 1.07230 1.32078 0 0 0 smkt
83.93581 28.26015 36.04344 31.43817 0.91420 0.53401 0.75277 1.34132 0 0 0 srnk
85.27880 27.80071 36.80328 33.10709 1.29727 0.49784 0.70848 0.84490 0 0 0 kkn4
90.80100 38.47500 35.30330 7.22866 0.12129 0.63340 0.70782 1.59506 0 0 0 qhmy
94.33591 42.84893 32.29705 0.48861 -0.19698 0.38122 0.40253 0.73832 0 0 0 xjjj
90.25704 42.89287 31.95136 4.29132 -0.93487 0.62435 0.72085 0.62879 0 0 0 xjss
75.23790 39.73990 28.88897 14.89884 -0.37255 0.46707 0.43859 1.24911 0 0 0 xjwu
77.44568 37.85025 26.98605 21.22966 -0.58732 0.36982 0.32803 1.03602 0 0 0 xjyc
74.97110 38.65092 24.36965 22.12958 1.85264 0.71198 0.41476 1.13841 0 0 0 xjbl
89.53924 46.99897 29.85446 2.79823 -0.06873 0.37250 0.46317 0.61855 0 0 0 xjfy
102.00994 35.51602 38.31523 -1.87673 1.98827 0.76854 0.78254 1.14259 0 0 0 qhtr
88.25082 40.26740 30.08450 6.39114 -0.80704 0.64761 0.58691 0.88774 0 0 0 i033
94.25801 39.41280 32.95185 1.51988 0.96047 0.64210 0.40124 1.43710 0 0 0 g312
94.67213 43.24204 31.57537 -0.17701 0.96881 0.55507 0.83612 0.90580 0 0 0 i001
91.47376 43.48491 31.85537 2.47607 0.36952 0.69495 0.74582 0.59725 0 0 0 i003
81.66415 36.83989 25.16733 14.39293 0.43789 0.67376 0.73290 0.67490 0 0 0 i068
82.99301 36.73889 25.85351 13.98474 0.93381 0.81777 1.26982 2.56836 0 0 0 i069
