lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
95.76109 40.51609 2.47164 3.90141 -0.63068 0.28917 0.36369 1.71445 0 0 0 gsax
86.97695 38.50801 -0.20695 9.64279 -0.87870 0.80056 0.77719 2.43825 0 0 0 i035
89.19589 38.71709 0.76589 8.42396 -0.01080 0.79207 0.59990 0.43756 0 0 0 g172
81.59530 28.11719 7.67202 36.36207 -1.19565 0.89227 0.97029 1.08661 0 0 0 npgj
85.31409 28.20715 7.60708 27.52081 5.20254 1.94486 5.08277 3.06134 0 0 0 chlm
86.59708 26.99095 8.01964 35.40459 -0.95806 1.23147 0.92985 1.44709 0 0 0 rmte
23.00371 40.56681 1.07885 -7.16122 -1.51232 0.25083 0.46881 0.45945 0 0 0 aut1
25.18060 39.89720 -16.03214 -13.77088 0.01069 0.76068 1.06212 0.65529 0 0 0 lemn
23.86401 38.04707 -16.47891 -25.38079 0.51527 0.45526 0.58256 0.59865 0 0 0 noa1
16.43510 40.38120 0.73616 4.40389 0.95986 0.22772 0.23746 0.51969 0 0 0 crac
17.06420 40.78890 1.01963 4.24652 0.75807 0.31813 0.16016 0.79257 0 0 0 noci
10.45972 52.29620 -0.08963 0.02879 -0.07510 0.12844 0.14161 0.47812 0 0 0 ptbb
93.49913 37.90193 6.91346 7.78286 0.61052 0.93017 0.58449 0.75561 0 0 0 g170
94.99802 40.54916 2.30381 4.12931 -0.49915 0.60765 0.53894 0.50675 0 0 0 g160
95.60641 39.70978 2.67422 4.18193 -0.32021 0.72629 0.65151 0.76216 0 0 0 g145
95.71215 40.07999 1.74714 3.69247 -0.14187 0.64970 0.64807 1.58236 0 0 0 g131
96.74773 39.90286 2.08816 3.25939 0.28643 0.77162 0.63284 1.42338 0 0 0 g139
97.44007 40.02706 1.83913 2.69484 0.08265 0.66305 0.78665 0.33556 0 0 0 g129
97.67741 40.27088 1.92329 1.98791 -0.09285 0.63625 0.60365 1.16268 0 0 0 g127
97.92105 39.85410 1.84230 2.16430 0.44997 0.59396 0.52356 0.49689 0 0 0 g137
98.18803 39.84085 2.45461 2.58949 0.06198 0.71162 0.66040 1.71474 0 0 0 g136
98.50118 39.71286 1.72744 1.74003 1.12590 0.79325 0.59536 1.42200 0 0 0 g135
98.65641 37.57820 7.99430 4.19916 -0.28389 0.70571 0.64401 2.12231 0 0 0 g150
98.85366 37.97919 7.07451 3.94481 0.03659 0.93814 0.55260 1.26917 0 0 0 g149
99.06724 36.79501 8.47098 4.77929 -0.50970 1.02038 0.58727 2.60932 0 0 0 g158
99.07488 40.27501 1.89129 1.62782 0.20925 0.66347 0.69859 0.50416 0 0 0 g041
31.97283 46.97280 -0.64681 -0.34481 0.23570 0.23216 0.21855 0.34772 0 0 0 mikl
16.08516 40.19011 0.35667 3.96522 1.11311 0.39043 0.27713 0.59264 0 0 0 schr
