lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
78.70400 33.19100 27.17933 18.26250 2.84724 1.10854 0 muth
80.20000 30.20000 29.55000 24.91667 1.59159 2.39384 0 lilm
74.81417 34.10750 29.43300 30.50667 1.97821 1.97019 0 uoka
49.42600 40.02500 32.49575 11.06650 1.37953 0.74427 0 shik
49.23700 39.81800 30.70813 15.50895 1.87820 1.73723 0 khid
49.12000 41.06600 27.48136 9.20722 0.90764 1.24986 0 siye
48.71700 39.49700 32.24963 21.16563 0.56254 0.47560 0 blvr
47.15700 38.98400 32.12326 21.22691 2.51927 1.52146 0 pirm
46.60300 38.17800 29.34744 20.16081 1.68910 2.62517 0 varz
44.42800 38.48900 25.75466 22.76128 1.71538 1.53499 0 ghot
44.19000 41.18500 28.03565 14.59548 0.68657 0.87912 0 kiz0
26.08200 39.50100 2.85800 4.30817 0.95130 0.95168 0 aman
27.21400 40.17100 3.76450 4.21167 0.88715 0.88956 0 arak
26.91000 40.02900 4.01567 4.65650 0.89390 0.89056 0 bah1
26.31700 39.78500 3.62433 4.16600 0.91308 0.96350 0 ezin
28.77900 40.16700 3.57117 10.46783 0.89447 0.89923 0 haga
26.15700 39.73100 2.78383 4.21433 0.89595 0.90763 0 kest
26.21600 39.72600 2.55133 3.76417 0.91077 0.94279 0 krke
27.48600 37.81800 4.45933 -5.77817 0.91150 0.85245 0 soke
35.58900 33.55500 19.97067 20.75533 1.04826 1.00918 0 jzin
35.41100 33.65100 19.24867 21.22000 1.05421 1.18459 0 jiye
38.43700 33.57100 23.71067 26.62033 1.33919 0.66996 0 kbdd
35.77100 33.52600 19.38850 22.02833 0.79457 0.96370 0 mchk
36.91300 32.70200 23.42800 25.43867 1.09847 0.72685 0 rshd
106.49400 50.73700 27.31283 -8.61483 1.11375 0.95191 0 kiat
104.89300 51.84700 25.13217 -6.67317 1.10736 1.00307 0 list
106.01500 51.17100 27.03467 -8.82100 0.96020 0.96318 0 udun
27.64400 47.09000 22.47733 12.84150 0.55143 1.34655 0 ias3
25.12600 39.85100 8.38900 0.98617 0.52766 0.52147 0 limn
25.51300 40.46600 21.28183 9.77467 0.90655 0.71579 0 smtk
104.24700 21.18950 34.09300 -11.01550 1.60214 1.10688 0 mon1
92.01900 25.17900 38.85750 29.50206 1.65090 1.38515 0 jafl
108.98800 34.39000 32.95437 -11.22578 0.50292 0.47215 0 sx06
103.13400 28.33500 36.11788 -10.23139 0.30000 0.30000 0 meig
38.21487 38.45618 12.27166 21.58853 1.66925 0.72587 0 mlt1
36.10420 35.59797 19.49171 22.33595 0.43894 0.52870 0 doha
106.20800 38.48300 31.43288 -10.20959 1.14745 1.49483 0 d094
107.49600 41.25300 29.79552 -9.69210 0.79647 0.93858 0 db02
25.24295 45.41083 21.95517 12.70317 1.00901 0.60706 0 fun3
25.56620 40.92802 24.08050 11.43367 0.73928 0.74422 0 askt
72.45838 32.60836 31.07720 27.93391 0.33206 0.65974 0 awan
72.36184 32.72214 30.51004 28.66887 0.79024 0.95155 0 cnjp
72.35244 33.13267 30.28747 30.08229 0.55132 1.22538 0 path
37.57418 36.90121 19.02634 23.66652 0.88770 0.97470 0 gaz1
104.93400 25.07300 34.14627 -9.76377 1.14210 1.01182 0 f362
105.04600 25.73900 33.85629 -8.91981 1.44472 1.13587 0 f363
105.03400 27.84900 33.94755 -8.83450 1.14030 0.71884 0 f364
107.56500 25.97500 33.73630 -9.52977 1.50191 0.76875 0 f386
108.94000 27.21500 34.30299 -10.38112 1.08729 0.78189 0 f397
109.92900 29.01900 33.99943 -10.53750 0.75879 0.70792 0 f405
97.92800 25.15100 23.00963 -8.28379 1.31161 1.04903 0 h308
98.85100 25.19500 24.52752 -14.52117 2.05940 0.88977 0 h313
100.17700 26.26800 33.26251 -16.68418 2.09671 1.29190 0 h328
103.80200 25.63300 34.12650 -9.89108 1.55479 0.91883 0 hn08
94.45700 33.44900 50.26097 3.55438 1.06079 0.99520 0 j381
101.04000 23.04500 26.97958 -15.58105 0.90000 0.80000 0 hb09
101.38900 23.29000 26.99333 -16.74559 1.30164 1.35712 0 h159
77.60000 34.10000 26.50000 20.80167 1.08201 1.16159 0 leh1
83.97867 28.19917 36.79611 32.13701 0.72970 0.70094 0 pok0
48.92200 37.76400 29.06881 20.69365 0.96369 0.89023 0 hash
91.88482 25.56583 39.18933 30.94800 1.29113 0.92428 0 shln
37.88612 37.54145 18.47145 23.81565 1.25849 0.73016 0 ckrh
37.10605 36.68511 20.46045 23.29735 1.32879 0.84251 0 kili
36.64326 37.08757 17.67116 21.40059 1.02559 1.02233 0 fevz
36.52351 36.78796 18.14650 21.53874 0.80363 0.84298 0 hasa
36.18007 36.53991 17.16748 21.37871 1.09195 1.36031 0 iske
36.13742 36.89942 14.44305 20.58089 0.86193 0.98153 0 dort
36.18887 32.10225 24.08533 24.26083 1.29764 0.94673 0 hugs
60.17950 27.86500 32.89297 9.23429 2.17173 1.58699 0 baz2
78.67600 30.99700 29.19500 23.59450 1.92888 1.21581 0 suki
80.04100 29.83800 33.82500 28.40100 2.12902 2.02477 0 chau
80.34000 29.76000 34.86650 31.83650 2.19323 1.68820 0 asko
89.12500 41.64400 31.28095 4.60762 1.62802 1.11564 0 i386
26.32460 42.51848 23.93783 12.51750 0.37524 0.38534 0 kerm
92.48400 26.15600 38.47850 28.52650 2.18690 2.25525 0 amso
92.01300 26.24600 39.59350 28.74600 1.10046 0.90480 0 bura
92.20400 26.11700 39.67350 27.91600 1.11911 0.99834 0 jagi
92.08000 26.12600 40.56350 28.46600 1.72724 0.86704 0 khet
92.24800 26.19600 40.02850 27.33100 1.73240 1.22366 0 kumo
92.65000 26.16300 41.75350 29.78150 2.89775 2.14590 0 kamp
92.82500 25.71700 40.28000 29.96650 2.83111 1.59896 0 pani
92.62900 26.07300 41.59900 29.46650 3.27358 1.49160 0 raja
92.72500 25.52600 40.33500 27.22150 2.75187 1.26178 0 umra
93.06600 26.19300 39.45656 27.82158 1.52473 2.15576 0 dokm
91.29300 26.00500 40.36771 30.20976 0.54509 0.43189 0 bamu
91.86300 25.90000 38.86972 29.61591 0.61490 0.47546 0 nong
91.71900 25.25600 39.66728 32.45831 0.65112 0.63948 0 rang
34.93672 29.26792 25.36500 22.91350 1.26380 0.47185 0 ga01
34.94277 29.29923 23.70500 22.58500 0.58918 0.44558 0 haqe
34.92842 29.05527 25.70500 23.07500 0.41035 0.37555 0 haqs
35.06227 29.30040 25.81500 22.48500 0.37664 0.42094 0 hqls
34.91717 29.22873 25.95000 22.07000 0.50221 0.52762 0 tb02
33.40395 28.63055 22.19250 17.78550 0.71508 0.98429 0 derb
33.59635 28.26939 21.44800 19.72750 1.15191 1.65000 0 tour
33.39137 27.91860 24.05300 19.96150 0.85569 1.01841 0 zeit
33.22832 28.16295 23.95150 19.21650 0.87567 0.63666 0 garb
33.49430 27.68621 24.82150 16.31200 1.25348 0.92807 0 gems
33.83230 27.24443 23.23350 17.44050 1.59808 1.09694 0 hurg
28.34410 43.43615 23.85155 12.68181 0.43360 0.26481 0 kav0
95.96220 28.32470 44.17380 13.01940 1.61853 2.01602 0 hunl
95.84475 28.56685 42.79500 13.20660 3.29914 2.74981 0 ango
95.83430 28.22360 44.56470 16.42225 1.25833 2.68922 0 twgn
78.99000 37.11000 25.77185 19.48505 1.71236 1.89106 0 i417
42.13290 41.64773 25.95407 14.38705 1.21514 1.20276 0 shua
42.06240 42.72065 25.34723 13.05386 0.58422 0.73085 0 ingu
38.70610 38.23358 13.58259 17.19684 0.92451 1.00997 0 cayk
38.52440 38.29033 9.28828 23.32639 1.29862 0.95087 0 yayg
37.86430 38.78320 9.14516 21.85968 0.91205 1.00144 0 gzlt
36.04640 41.06466 21.03610 15.99962 1.20894 2.20553 0 kvak
35.82960 40.68147 10.63127 18.75597 1.14187 1.26611 0 gbag
35.20530 42.02016 24.70645 13.62118 0.91690 0.64190 0 sino
35.05390 40.80163 9.90591 16.07538 1.00222 1.12190 0 hmmz
34.78040 40.88757 8.88561 14.70002 1.38771 1.68071 0 ddrg
34.70730 41.02179 12.98654 12.36768 1.91446 2.11102 0 osmc
34.27230 41.03109 11.81511 14.86638 1.23471 1.49696 0 ortc
28.41140 39.99144 4.94800 6.90672 2.74435 2.37036 0 ltfy
66.60140 29.10583 33.08802 21.94950 0.76868 0.72546 0 kalt
66.22359 26.19502 33.56374 33.19528 0.54040 0.53892 0 lakc
90.37800 37.36300 36.19112 11.95431 0.79061 2.68687 0 qmtc
89.16600 36.91600 36.65647 13.05882 1.36731 3.01786 0 aeka
35.00900 29.65140 25.31000 21.39000 0.30914 0.26772 0 av07
35.01600 29.67590 24.65000 21.10000 0.52479 0.29983 0 av04
35.30440 31.04530 23.27500 19.81000 0.39863 0.40534 0 sdm8
35.47730 31.80860 24.04000 21.76000 0.29000 0.30000 0 btar
35.54205 31.83775 24.00000 21.30500 0.76833 0.63590 0 ksyh
35.55460 32.99430 22.24050 21.31450 0.32954 0.30642 0 hzor
34.95240 29.62550 25.30450 20.78800 0.36395 0.25677 0 shor
34.87750 29.65420 24.79950 20.03800 0.46577 0.25544 0 uzia
34.90770 29.81200 24.32900 20.55300 0.61941 0.25903 0 bere
34.81390 29.84740 24.28900 19.88800 0.57104 0.26739 0 saya
34.99160 29.92080 24.63400 20.42300 0.30560 0.26994 0 arut
34.71910 30.12105 22.98850 19.64250 0.54920 0.23031 0 para
35.01520 30.21950 24.41350 20.25300 0.34218 0.24092 0 ziha
34.95140 30.24740 24.29850 20.10800 0.50404 0.32609 0 zhor
34.63380 30.34340 23.52800 18.85750 0.52627 0.35413 0 sagi
34.97230 30.36800 23.14350 20.22800 0.62094 0.23472 0 kipa
34.56580 30.43220 23.58800 19.07200 0.50462 0.29469 0 mara
34.55260 30.50810 23.53300 19.52200 0.63192 0.23132 0 hari
34.77020 30.51670 22.88800 19.46750 0.50206 0.25143 0 oded
34.94100 30.52360 23.64300 19.89800 0.46000 0.26981 0 hdav
35.18080 30.54670 23.76850 20.97350 0.26198 0.23650 0 zofr
34.68060 30.57190 22.95800 19.29750 0.41265 0.23706 0 acra
35.05140 30.57980 23.87350 19.88850 0.30388 0.28117 0 arms
34.54185 30.59005 23.18300 19.64200 0.49367 0.24574 0 barn
34.92320 30.69010 23.72300 19.87300 0.31826 0.22660 0 maml
34.77850 30.73680 22.70300 19.49750 0.43142 0.21266 0 nafa
34.46460 30.78060 22.91750 19.73200 0.51528 0.23206 0 bero
35.27720 30.80770 23.23300 20.52900 0.74404 0.30289 0 idan
35.17710 30.85490 23.70300 20.04850 0.31458 0.24094 0 saif
34.62470 30.88560 23.22750 19.22250 0.36276 0.22895 0 shvt
