lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
101.48255 33.42845 12.61063 0.98089 1.87667 0.68304 1.00147 1.73337 0 0 0 leve
101.70536 32.90293 12.36294 0.08230 0.96083 1.16779 0.92969 1.81891 0 0 0 leve
99.19424 31.93655 20.11070 -3.31891 1.36062 0.61568 0.89612 2.01584 0 0 0 leve
100.72794 31.86331 11.71539 -1.88217 0.84429 1.23720 1.12651 2.12927 0 0 0 leve
102.83425 28.00019 7.89794 -6.03915 0.14583 1.10465 1.47749 1.43458 0 0 0 leve
100.11934 29.17742 12.32909 -11.88594 0.93643 0.94174 0.70978 2.26670 0 0 0 leve
106.99524 40.32300 2.68153 -2.10731 0.42375 0.68395 0.96917 1.89034 0 0 0 d053
106.75394 39.92314 3.03144 -2.06885 0.27000 0.66734 0.76559 1.54371 0 0 0 d083
106.47715 39.06738 3.23313 -1.70892 1.37500 0.66221 0.59115 1.21142 0 0 0 d089
106.55672 38.54600 3.87014 -2.43856 0.45875 0.69805 0.67823 1.71117 0 0 0 d093
105.21651 37.24275 4.80926 0.34033 0.72750 0.64039 0.61172 1.36120 0 0 0 g006
105.88050 36.96961 4.60775 -0.16692 0.84875 0.60219 0.56291 1.18363 0 0 0 g007
106.36431 36.84426 4.54844 -1.71381 1.53875 0.64633 0.58883 1.30488 0 0 0 g009
105.61903 36.51114 6.56431 -0.36247 0.40250 0.65813 0.67387 2.18153 0 0 0 g012
105.61611 36.27763 7.71057 -2.25888 2.01625 0.60295 0.75728 1.75390 0 0 0 g015
106.53026 35.23922 6.05481 -2.51892 0.91750 0.83887 0.69726 1.82906 0 0 0 g027
105.36808 34.79269 6.15745 -1.73289 0.64250 1.02068 0.85176 1.64198 0 0 0 g035
104.80778 40.16435 2.49366 -0.37202 0.72375 0.72038 0.72829 1.16746 0 0 0 g043
103.36350 38.84495 3.01604 0.45276 0.61625 0.56946 0.63081 1.16174 0 0 0 g050
104.32509 37.45058 4.49376 0.76792 0.86750 0.60045 0.52877 1.25599 0 0 0 g067
103.38375 37.56158 4.36238 1.06160 0.79875 0.54049 0.46404 1.03975 0 0 0 g068
104.63139 36.90747 7.95844 0.04980 1.54000 0.77517 0.52406 1.31959 0 0 0 g077
104.74250 36.42834 9.10781 -0.88842 1.85750 0.59867 0.66954 1.84331 0 0 0 g085
104.36440 36.65603 9.31248 -0.21011 1.45125 0.60728 0.58222 1.51513 0 0 0 g086
103.44396 37.14904 7.43217 1.50504 1.07750 0.68550 0.48210 1.38788 0 0 0 g091
103.34386 35.41447 7.86712 1.46764 0.69250 0.77199 0.54558 1.50881 0 0 0 g112
103.70622 35.28532 7.85578 0.97485 1.39125 0.75896 0.62483 1.25024 0 0 0 g117
105.59435 33.69717 5.92052 -3.03508 0.74083 0.74524 0.79664 3.70331 0 0 0 h005
91.67518 32.24825 19.78732 12.53814 1.17786 0.76816 0.65754 1.21371 0 0 0 leve
105.17830 37.58100 3.76033 0.12316 0.86750 0.97107 0.77836 1.73395 0 0 0 g004
101.06311 22.50456 1.22102 -6.58121 -0.60917 0.94248 0.80554 1.66355 0 0 0 hb13
87.27208 26.51973 10.44548 35.30631 -1.52181 0.71221 0.69068 4.06105 0 0 0 brn2
80.58169 28.75422 9.00923 35.14475 -1.82550 0.58222 0.68345 1.59844 0 0 0 dngd
94.25802 39.41261 3.97879 5.12621 1.56000 1.06936 0.82410 0.61838 0 0 0 g312
94.31095 39.15860 5.58623 4.81549 0.43000 0.83856 0.86688 0.79994 0 0 0 g314
94.67226 43.24209 3.22095 3.61440 1.27625 0.57791 0.84603 1.13633 0 0 0 i001
91.47352 43.48482 3.34380 5.38636 1.39000 0.68986 0.78285 1.70112 0 0 0 i003
86.97689 38.50802 -0.15520 9.27544 -0.66375 0.84649 0.95237 2.52971 0 0 0 i035
81.66431 36.83979 -3.77576 14.31650 0.87750 0.64045 0.77729 1.41679 0 0 0 i068
82.99303 36.73878 -3.21380 13.71748 0.49125 0.81765 2.28422 2.23628 0 0 0 i069
81.47821 36.45501 -3.84080 15.20246 0.21125 0.99666 1.14897 1.88774 0 0 0 i070
77.00475 36.57665 -3.79087 20.63230 0.53625 0.97913 0.86185 1.42776 0 0 0 j047
101.05850 41.95950 2.90461 0.46702 -0.10593 0.63664 0.60345 1.52299 0 0 0 nmej
100.24900 34.47800 13.86967 3.78582 -0.26918 0.60417 0.27377 0.41295 0 0 0 qhmq
104.51560 28.17915 7.10535 -2.29831 -0.34037 0.27313 0.25771 0.70390 0 0 0 scju
102.51135 28.65090 10.21325 -7.19912 -1.59728 0.38678 0.43742 1.78191 0 0 0 scyx
86.94043 28.35733 10.48597 25.83397 1.12830 0.89077 0.60499 1.27241 0 0 0 xzzf
99.95339 22.56029 0.99743 -4.80025 -1.89403 0.86269 0.41667 1.04282 0 0 0 ynla
101.67458 23.41625 3.23608 -9.05941 0.26661 0.50927 0.49270 0.72363 0 0 0 ynmj
100.67330 31.38870 18.69514 -5.98342 0.73053 0.76189 0.74955 1.40955 0 0 0 sclh
90.97888 46.15072 3.28094 5.10623 0.05774 0.42404 0.61525 0.99615 0 0 0 xjqh
75.23787 39.73987 0.42418 12.97703 0.25293 0.50726 0.52879 0.87191 0 0 0 xjwu
74.97113 38.65090 -3.99242 20.14785 1.57111 0.69136 0.50696 1.15342 0 0 0 xjbl
105.90500 34.48400 6.58515 -2.34290 -0.92316 0.47693 0.55760 2.25529 0 0 0 gsts
89.19577 38.71718 0.56525 8.37932 1.60625 0.96754 0.77339 1.76802 0 0 0 g172
98.68635 29.24596 13.55809 -8.50209 0.31583 0.77417 0.81192 2.04070 0 0 0 leve
102.00988 35.51604 9.15498 4.70973 2.04837 1.21406 1.10844 1.28795 0 0 0 qhtr
97.08429 40.28547 1.48138 2.78087 0.41125 0.91784 0.80143 1.89827 0 0 0 leve
102.35510 29.23060 10.31643 -6.38543 0.69926 0.39659 0.32758 1.45078 0 0 0 leve
35.39222 31.59338 -3.33748 8.39177 3.02860 0.27952 0.23233 0.25652 0 0 0 drag
97.50133 34.02120 17.49539 4.60449 0.89667 1.33054 0.92698 1.24647 0 0 0 j399
94.99797 38.05652 5.69055 5.79869 1.32000 1.29742 0.66480 1.28950 0 0 0 g169
100.13678 24.44406 -0.41875 -9.05785 0.03750 1.03847 0.90874 2.29575 0 0 0 leve
106.21571 37.27668 4.40161 -1.21096 0.56000 1.03873 0.70431 1.38459 0 0 0 g340
106.62466 37.11672 5.08510 -1.68788 1.83500 1.06670 0.78594 0.63304 0 0 0 g342
106.67786 36.56692 4.42408 -1.92332 1.19500 0.70782 0.94621 0.95996 0 0 0 g348
107.05233 47.86506 1.45194 -1.01802 0.76500 0.77048 0.69105 0.64792 0 0 0 ulab
100.26879 36.61770 8.33898 3.50778 -0.78375 0.63401 0.78733 1.27659 0 0 0 g090
100.96240 36.40000 8.55064 3.20494 0.36250 0.67709 0.80201 1.55224 0 0 0 g094
99.89502 36.69307 8.64429 3.66186 -0.28000 0.76325 0.69134 1.73137 0 0 0 g157
99.97152 35.62166 9.90325 4.17255 0.84500 0.99041 0.90201 1.57880 0 0 0 j003
98.60402 35.01553 14.88663 4.42715 1.80500 0.81207 0.77422 1.17403 0 0 0 j404
97.67755 40.27077 2.02907 1.84865 -0.97000 0.68111 0.65613 1.72658 0 0 0 g127
95.71231 40.07999 1.66601 3.65209 0.21625 0.78808 0.65465 1.83738 0 0 0 g131
98.50135 39.71271 1.78355 1.75197 0.22625 0.79134 0.55632 1.78150 0 0 0 g135
96.74746 39.90271 1.90451 3.14086 -0.01375 0.84059 0.63169 1.44292 0 0 0 g139
95.60655 39.70957 2.45910 3.87335 1.14125 0.76265 0.70390 2.22921 0 0 0 g145
98.85355 37.97937 6.39616 3.80062 0.76875 0.87566 0.67046 1.55330 0 0 0 g149
98.65654 37.57841 7.51222 4.04352 0.50875 0.81574 0.73690 2.32868 0 0 0 g150
94.99804 40.54932 2.13388 3.92947 0.22000 0.74492 0.57486 1.39975 0 0 0 g160
93.49927 37.90185 6.71385 7.79631 0.98500 0.90753 0.87083 1.31379 0 0 0 g170
92.99731 43.60159 3.26698 4.68516 -0.76125 0.83988 1.05944 1.60756 0 0 0 i002
83.81073 37.59381 -2.14410 12.48230 0.52375 0.88292 0.93453 0.92671 0 0 0 i066
98.09765 36.27026 8.99892 6.89355 0.94625 0.92942 0.66425 2.44715 0 0 0 j002
95.52820 34.55201 20.74485 5.83647 1.82750 1.13478 1.81551 1.71290 0 0 0 j004
93.41200 38.80900 6.25079 6.07176 0.93333 1.12867 0.70841 1.18999 0 0 0 jb31
100.27762 29.99326 13.49617 -9.81136 1.97250 0.96831 1.04656 2.05947 0 0 0 jb40
