lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
100.29697 31.64581 44.22794 -9.67892 2.47000 1.22771 0.87652 1.60996 0 0 0 leve
101.48513 30.07455 41.36512 -17.25067 1.85000 0.95607 1.05649 3.00438 0 0 0 leve
101.78859 30.07349 37.88764 -15.05683 1.80417 0.90809 1.14233 2.63985 0 0 0 leve
100.38956 29.69593 42.38530 -17.26699 0.78167 0.91463 0.74950 1.87414 0 0 0 leve
99.14944 25.07018 25.87590 -14.93266 0.00917 0.90011 0.78401 1.76661 0 0 0 leve
102.90819 26.93228 35.19131 -14.24201 2.10250 0.75661 0.87918 1.20973 0 0 0 leve
108.72211 39.85285 30.67724 -9.41681 0.94875 0.64383 0.75433 2.09689 0 0 0 d055
109.79724 39.35427 30.73845 -9.70733 1.64375 0.67793 0.73573 1.28848 0 0 0 d056
109.82181 38.28543 31.09180 -10.17439 1.81625 0.56286 0.57724 1.40009 0 0 0 d058
109.43146 36.65280 32.02560 -10.08999 1.48500 0.60431 0.54016 1.23001 0 0 0 d061
107.37860 34.47212 33.94008 -9.84883 -0.56500 0.62623 0.59551 1.21691 0 0 0 d074
108.19433 34.30217 33.35464 -10.53820 -1.16500 0.61702 0.61953 1.38432 0 0 0 d077
108.15669 34.11049 33.90806 -10.25620 0.43875 0.66349 0.64578 1.23427 0 0 0 d080
107.63925 34.06942 33.86007 -10.49165 0.65625 0.81667 0.61303 1.27276 0 0 0 d081
106.11578 39.03351 31.13140 -7.72215 1.67667 0.65821 0.57842 2.39251 0 0 0 d088
106.69000 38.78900 31.44034 -9.43965 -0.23333 0.66002 0.64888 1.43430 0 0 0 d090
106.20000 38.74400 31.82554 -7.90087 -0.76667 0.63973 0.75606 1.64233 0 0 0 d091
105.13200 38.04700 31.37160 -6.79554 1.36667 0.69253 0.66378 1.50423 0 0 0 g001
105.89260 37.53544 31.87780 -7.21333 -0.27333 0.61640 0.61430 1.67573 0 0 0 g002
105.54575 37.51700 32.07931 -6.68736 1.14000 0.62950 0.56308 1.71770 0 0 0 g003
